Portien,rateconst,new_Median,new_sd,gumbel_Median,gumbel _sd
MIGA2_MOUSE,0.006656,NaN,NaN,0.006656,NaN
MIRO1_MOUSE,0.278528,0.27061,0,0.278528,0.011203
MIRO2_MOUSE,0.294092,0.234005,0.00869499999999999,0.294092,0.071116
MITOK_MOUSE,0.19489,0.09738,0,0.19489,NaN
MITOS_MOUSE,0.037664,NaN,NaN,0.037664,NaN
MIX23_MOUSE,0.105609,0.11811,0.0274650408094848,0.105609,0.017674
MK01_MOUSE,NaN,NaN,NaN,NaN,0
MK03_MOUSE,0.521843,0.52184,0.27559,0.521843,0.389746
MK09_MOUSE,1.911268,1.91127,0,1.911268,NaN
MK14_MOUSE,1.087955,0.8202,0.331098194632482,1.087955,0.275331
ML12B_MOUSE,0.740787,0.92922,1.4880827937504,0.740787,0.181185
MLEC_MOUSE,0.116635,0.126695,0.0220466380027029,0.116635,0.021716
MMAA_MOUSE,0.313205,0.31321,0,0.313205,NaN
MMAB_MOUSE,0.053505,0.118815,0.033225,0.053505,0.045379
MMSA_MOUSE,0.144584,0.15445,0.0484056347959615,0.144584,0.035069
MOCOS_MOUSE,0.836366,1.285935,1.162255,0.836366,0.136836
MOCS1_MOUSE,0.155743,0.2128,0.05853,0.155743,0.002078
MOCS3_MOUSE,0,NaN,NaN,0,NaN
MOES_MOUSE,0.240087,0.268035,0.0277644641358338,0.240087,0.037653
MOGS_MOUSE,0.114941,0.10718,0.0483756414696829,0.114941,0.023459
MOT10_MOUSE,0.495222,0.49522,0,0.495222,NaN
MOT1_MOUSE,0.291823,0.29594,0.652175596105493,0.291823,0.005823
MOV10_MOUSE,0.135728,0.531395,0.311885,0.135728,0.139666
MP2K1_MOUSE,0.345091,0.38612,0.0709695983424515,0.345091,0.058018
MP2K2_MOUSE,0.374351,0.60918,0.593151287362676,0.374351,0.066564
MP2K3_MOUSE,0.604784,NaN,NaN,0.604784,NaN
MP2K4_MOUSE,0.370323,NaN,NaN,0.370323,NaN
MPC1_MOUSE,0.140996,0.141,0.1101,0.140996,0.155706
MPC2_MOUSE,0.271874,0.30299,0.0914960433849576,0.271874,0.081218
MPCP_MOUSE,0.162317,0.17212,0.0408678951745744,0.162317,0.029577
MPI_MOUSE,0.268511,0.269,0,0.268511,0.000685
MPP6_MOUSE,NaN,NaN,NaN,NaN,0
MPPA_MOUSE,0.115221,0.23213,0.0104809870188303,0.115221,0.133053
MPPB_MOUSE,0.639245,5.87394,2.77635,0.639245,0.458104
MPRD_MOUSE,0.422014,0.422015,0.032865,0.422014,0.046474
MPRI_MOUSE,0.451553,NaN,NaN,0.451553,NaN
MPU1_MOUSE,0.313004,0.30194,0.0188914483886817,0.313004,0.015647
MPV17_MOUSE,0.197446,0.25786,0.06041,0.197446,NaN
MRC1_MOUSE,0.205866,0.3823,0.14420177703482,0.205866,0.173556
MRCKB_MOUSE,0.164817,0.40329,0.149390633128944,0.164817,0.174538
MRP2_MOUSE,0.626126,0.51474,0.181081927228396,0.626126,0.122758
MRP3_MOUSE,0.92382,NaN,NaN,0.92382,0.735211
MRP6_MOUSE,0.231636,0.33908,0.176018669383189,0.231636,0.089744
MSPD2_MOUSE,1.60076,1.60076,0,1.60076,NaN
MSRA_MOUSE,0.296631,0.29576,0.0436378060860076,0.296631,0.055239
MTA2_MOUSE,0.382464,0.384,0,0.382464,0.002168
MTAP_MOUSE,0.270287,0.23916,0.0562497674553016,0.270287,0.047881
MTCH1_MOUSE,0.22101,0.22101,0.0926,0.22101,0.130961
MTCH2_MOUSE,0.188449,0.18695,0.0223916488003898,0.188449,0.042392
MTFP1_MOUSE,NaN,0.24123,0,NaN,0
MTHFS_MOUSE,0.085341,0.08534,0,0.085341,NaN
MTL26_MOUSE,0.219665,0.20473,0.122670739878026,0.219665,0.036808
MTNA_MOUSE,0.25614,0.244265,0.0330357753049629,0.25614,0.020579
MTNB_MOUSE,0.183382,0.183385,0.378725035901708,0.183382,0.03785
MTND_MOUSE,1.552654,0.879795,0.196945,1.552654,0.813939
MTOR_MOUSE,NaN,NaN,NaN,NaN,0
MTPN_MOUSE,1.961694,0.45485,0,1.961694,2.130995
MTP_MOUSE,0.356899,0.37349,0.0680961370416854,0.356899,0.085949
MTUS1_MOUSE,1.00347,1.00347,0,1.00347,NaN
MTX1_MOUSE,0.389525,0.382055,0.0238434250633167,0.389525,0.027532
MTX2_MOUSE,0.265847,0.25672,0.0467131375762988,0.265847,0.012903
MUG1_MOUSE,0.893967,1.42352,2.3181841961242,0.893967,0.554849
MUG2_MOUSE,2.40238,3.684625,0.806755,2.40238,0.672438
MUP17_MOUSE,8.061711,7.59854,0.561339604710019,8.061711,1.424286
MUP20_MOUSE,6.115034,8.829405,2.66123344505302,6.115034,3.182501
MUP2_MOUSE,7.525707,6.84605,2.74971379863869,7.525707,1.963227
MUP3_MOUSE,9.472792,9.47279,0,9.472792,NaN
MUTA_MOUSE,0.399326,0.38391,0.0798214385738569,0.399326,0.089466
MVD1_MOUSE,NaN,0.26107,0,NaN,0
MVP_MOUSE,0.309266,0.30616,0.0165286044984647,0.309266,0.010735
MY18A_MOUSE,0.499522,5.04239,4.60102,0.499522,0.027293
MYADM_MOUSE,0.080132,NaN,NaN,0.080132,NaN
MYDGF_MOUSE,0.565581,0.56558,0.01258,0.565581,0.017796
MYG1_MOUSE,0.244183,0.244185,0.141961021300743,0.244183,0.040283
MYH10_MOUSE,0.179083,0.22219,0.114656869797831,0.179083,0.070895
MYH11_MOUSE,0.31354,0.6239,0,0.31354,0.438917
MYH14_MOUSE,0.233232,0.52732,0,0.233232,0.094988
MYH9_MOUSE,0.382838,0.47284,0.0814954910654571,0.382838,0.100364
MYL6_MOUSE,0.629217,0.547355,0.260166781351405,0.629217,0.279543
MYLK_MOUSE,1.3549,NaN,NaN,1.3549,NaN
MYO1B_MOUSE,0.354375,0.48948,0.123516951128175,0.354375,0.265673
MYO1C_MOUSE,0.12195,0.15799,0.0545078513977574,0.12195,0.044833
MYO1D_MOUSE,NaN,0.12405,0,NaN,0
MYO1E_MOUSE,0.603214,0.60321,0,0.603214,NaN
MYO6_MOUSE,0.457089,0.84573,0.320410247581995,0.457089,0.485449
NAA10_MOUSE,0.416373,0.41637,0,0.416373,NaN
NAA15_MOUSE,2.55108,0.31868,0.15197,2.55108,NaN
NAA50_MOUSE,0.087813,0.16198,0,0.087813,0.104881
NACA_MOUSE,0.406771,0.40671,0.135501823438292,0.406771,0.146359
NADC_MOUSE,0.291543,0.25758,0.0598632442822806,0.291543,0.077039
NADE_MOUSE,0.217825,0.20374,0,0.217825,0.019915
NAGAB_MOUSE,0.070299,0.06255,0.106316271185318,0.070299,0.000829
NAGK_MOUSE,0.13587,0.26713,0,0.13587,0.18563
NAGS_MOUSE,0.181264,0.52724,0,0.181264,0.068169
NAKD2_MOUSE,0.123152,0.1392,0.00648878848476354,0.123152,0.019257
NAMPT_MOUSE,0.422574,0.574565,0.241590415717732,0.422574,0.089165
NB5R3_MOUSE,0.261919,0.30628,0.0351172439693094,0.261919,0.0607
NCBP1_MOUSE,0.409938,NaN,NaN,0.409938,NaN
NCEH1_MOUSE,1.003474,0.94689,0.273533403972694,1.003474,0.080019
NCKP1_MOUSE,0.300636,0.300635,0.118055,0.300636,0.166955
NCLN_MOUSE,0.131051,0.1196,0.066979343768558,0.131051,0.04577
NCPR_MOUSE,0.460946,0.48442,0.260506730968703,0.460946,0.119302
NDC1_MOUSE,0.169055,0.16905,0,0.169055,NaN
NDK3_MOUSE,0.087023,0.08702,0,0.087023,NaN
NDKA_MOUSE,0.295406,0.28665,0.0840044006942493,0.295406,0.071264
NDKB_MOUSE,0.233692,0.28709,0.0704513799439017,0.233692,0.032825
NDRG1_MOUSE,0.19096,0.21742,0,0.19096,0.037415
NDRG2_MOUSE,1.186093,1.09791,0.274451872895777,1.186093,0.169741
NDUA1_MOUSE,0.15539,0.15539,0,0.15539,NaN
NDUA2_MOUSE,0.083147,0.09054,0.010112447774896,0.083147,0.009448
NDUA3_MOUSE,0.124324,0.12432,0,0.124324,NaN
NDUA4_MOUSE,0.557361,0.49444,0.116585578391536,0.557361,0.08899
NDUA5_MOUSE,0.163865,0.16714,0.0305,0.163865,0.030704
NDUA6_MOUSE,0.324781,0.34424,0.0876395880866632,0.324781,0.04574
NDUA7_MOUSE,0.263189,0.26319,0,0.263189,NaN
NDUA8_MOUSE,0.125897,0.14358,0.0181436794504312,0.125897,0.022902
NDUA9_MOUSE,0.262528,0.2696,0.0830102215392779,0.262528,0.050233
NDUAA_MOUSE,0.210719,0.22306,0.0777222425306939,0.210719,0.069838
NDUAB_MOUSE,0.186106,0.2563,0.0804034828598861,0.186106,0.069205
NDUAC_MOUSE,0.208414,0.25239,0.32174766023819,0.208414,0.021261
NDUAD_MOUSE,0.118995,0.12916,0.0381646616649486,0.118995,0.010583
NDUB1_MOUSE,0.190973,0.19097,0,0.190973,NaN
NDUB3_MOUSE,0.208199,0.17927,0,0.208199,0.040915
NDUB4_MOUSE,0.116894,0.11134,0.0337992145470867,0.116894,0.037787
NDUB5_MOUSE,0.172615,0.17141,0.0217107502173462,0.172615,0.02507
NDUB6_MOUSE,0.914926,0.170595,0.125135,0.914926,1.229609
NDUB7_MOUSE,0.181132,0.10921,0.0453,0.181132,0.037646
NDUB8_MOUSE,0.079842,0.09337,0.100420585658519,0.079842,0.01913
NDUB9_MOUSE,0.093514,0.093515,0.026145,0.093514,0.036978
NDUBA_MOUSE,0.130926,0.2386,0.0693785357585471,0.130926,0.115358
NDUBB_MOUSE,0.224332,0.21529,0.10551162305642,0.224332,0.01279
NDUC2_MOUSE,0.178444,0.188975,0.0369009826258055,0.178444,0.028791
NDUF2_MOUSE,0.282873,0.28287,0,0.282873,NaN
NDUF3_MOUSE,0.147067,NaN,NaN,0.147067,NaN
NDUF4_MOUSE,0.286494,0.21457,0,0.286494,0.101713
NDUF6_MOUSE,0.286037,0.28604,0,0.286037,NaN
NDUF7_MOUSE,0.007497,NaN,NaN,0.007497,0.004084
NDUS1_MOUSE,0.141832,0.15221,0.0447150200268321,0.141832,0.034319
NDUS2_MOUSE,0.155926,0.18561,0.111940322565195,0.155926,0.040393
NDUS3_MOUSE,0.203294,0.24588,0.0462614005840722,0.203294,0.052565
NDUS4_MOUSE,0.226478,0.324925,0.077615,0.226478,0.029464
NDUS5_MOUSE,0.199994,0.18961,0.0151461949750497,0.199994,0.018551
NDUS6_MOUSE,0.310845,0.319805,0.227546859679495,0.310845,0.02682
NDUS7_MOUSE,1.006697,0.27633,0.05196,1.006697,0.959418
NDUS8_MOUSE,0.101463,0.138735,0.0352481495968228,0.101463,0.007626
NDUV1_MOUSE,0.161184,0.18941,0.0545915583217772,0.161184,0.043412
NDUV2_MOUSE,0.158327,0.18966,0.047195544535475,0.158327,0.035547
NEDD4_MOUSE,4.869479,8.86293,0,4.869479,5.647586
NEDD8_MOUSE,0.786611,NaN,NaN,0.786611,NaN
NEK7_MOUSE,0.187911,0.3105,0.06101,0.187911,0.158293
NEK9_MOUSE,0.274897,NaN,NaN,0.274897,0.160109
NEUA_MOUSE,0.09958,0.19124,0.0867674757613704,0.09958,0.00342
NEUL_MOUSE,0.093317,0.17711,0.106865050648002,0.093317,0.007713
NFKB1_MOUSE,2.209539,2.20954,0,2.209539,NaN
NFS1_MOUSE,0.284909,0.28491,0.0742,0.284909,0.104933
NFU1_MOUSE,0.413125,0.25216,0.243514959294085,0.413125,0.400787
NGLY1_MOUSE,NaN,NaN,NaN,NaN,0
NGP_MOUSE,0.100455,NaN,NaN,0.100455,NaN
NH2L1_MOUSE,0.093621,0.10928,0.0500185814361912,0.093621,0.022141
NHLC2_MOUSE,0.255544,NaN,NaN,0.255544,0.361394
NHLC3_MOUSE,0.145083,0.14508,0,0.145083,NaN
NHP2_MOUSE,0.12331,0.12331,0.01535,0.12331,0.021702
NHRF1_MOUSE,1.274685,1.00827,0.38525904566848,1.274685,0.202154
NHRF3_MOUSE,0.340195,0.64211,0.175107766315489,0.340195,0.275161
NID2_MOUSE,0.14631,NaN,NaN,0.14631,NaN
NIF3L_MOUSE,0.301849,0.30185,0,0.301849,NaN
NINJ1_MOUSE,0.468445,0.46844,0,0.468445,NaN
NIPS1_MOUSE,0.121725,0.12879,0.0460223500486448,0.121725,0.041198
NIPS2_MOUSE,0.080811,0.08081,0,0.080811,NaN
NISCH_MOUSE,0.432123,0.43212,0,0.432123,NaN
NIT1_MOUSE,0.213339,0.21631,0.0749408164182383,0.213339,0.046335
NIT2_MOUSE,0.176685,0.18752,0.0263683199313115,0.176685,0.028164
NLRX1_MOUSE,0.02204,NaN,NaN,0.02204,0.023039
NMI_MOUSE,0.26277,0.65681,0.29468,0.26277,0.140511
NMRL1_MOUSE,0,0.12464,0,0,NaN
NMT1_MOUSE,0.354889,0.356815,0.190554753606994,0.354889,0.225291
NMT2_MOUSE,0.203628,0.28352,0,0.203628,0.112989
NNMT_MOUSE,0.90255,1.59257,0,0.90255,0.975842
NNRD_MOUSE,0.216973,0.22133,0.0584921728856852,0.216973,0.09343
NNRE_MOUSE,0.166597,0.144395,0.0429550124949056,0.166597,0.025571
NOMO1_MOUSE,0.08597,0.12643,0.0281032688885514,0.08597,0.057365
NONO_MOUSE,0.983299,0.7752,0.579362857456361,0.983299,0.294298
NOP10_MOUSE,0.04587,NaN,NaN,0.04587,NaN
NOP56_MOUSE,0.132518,0.20292,1.09207330433904,0.132518,0.042207
NOP58_MOUSE,0.05321,0.07317,0.0214630895316797,0.05321,0.040625
NP1L1_MOUSE,0.489498,0.71055,0.820196029414107,0.489498,0.312612
NP1L4_MOUSE,0.295764,0.388645,0.101031789799053,0.295764,0.093174
NPC2_MOUSE,0.428783,0.40144,0.0404097037301136,0.428783,0.042799
NPL4_MOUSE,0.002798,0.62444,0,0.002798,0.003957
NPL_MOUSE,0.009807,NaN,NaN,0.009807,NaN
NPM_MOUSE,0.197289,0.25743,0.0662126601187416,0.197289,0.05925
NPS3B_MOUSE,0.126896,0.15017,0.0286717386985861,0.126896,0.017233
NPT2A_MOUSE,0.001072,0.00214,0,0.001072,0.001516
NPTN_MOUSE,0.173163,NaN,NaN,0.173163,0.102553
NQO2_MOUSE,0.197424,0.22808,0.0455859893388308,0.197424,0.051569
NRDC_MOUSE,0.677943,NaN,NaN,0.677943,0.889653
NSDHL_MOUSE,0.679674,0.59846,0.110484969464407,0.679674,0.152688
NSF1C_MOUSE,0.424422,0.479455,0.119272133468896,0.424422,0.144157
NSF_MOUSE,0.306101,0.24408,0,0.306101,0.023648
NSMA_MOUSE,0.256836,0.25684,0,0.256836,NaN
NSUN2_MOUSE,0.113655,NaN,NaN,0.113655,0.028343
NT5C_MOUSE,0.865446,0.86545,0,0.865446,NaN
NT8F2_MOUSE,0.482275,0.54223,0.105578044119031,0.482275,0.084786
NTCP_MOUSE,1.329555,1.32956,0,1.329555,NaN
NTF2_MOUSE,0.112615,0.11402,0.0155633308345825,0.112615,0.001993
NU155_MOUSE,0.023973,NaN,NaN,0.023973,0.001773
NU160_MOUSE,0.001831,7E-05,0,0.001831,0.002485
NU1M_MOUSE,0.146874,0.146875,0.016275,0.146874,0.023021
NU2M_MOUSE,0.166137,0.16614,0,0.166137,NaN
NU3M_MOUSE,0.15574,0.15574,0,0.15574,NaN
NU4M_MOUSE,0.123314,0.12331,0,0.123314,NaN
NU5M_MOUSE,0.122867,0.10677,0.0809650824985685,0.122867,0.022762
NUBPL_MOUSE,0.046569,NaN,NaN,0.046569,0.002883
NUCG_MOUSE,0,0.53846,0.17828,0,0
NUCL_MOUSE,0.565463,0.60977,0.193389646762695,0.565463,0.207229
NUD12_MOUSE,0.439105,0.36361,0.0696519175902573,0.439105,0.055859
NUD16_MOUSE,0.24988,NaN,NaN,0.24988,0.211663
NUD19_MOUSE,0.080666,0.25342,0.09838,0.080666,0.105181
NUDC1_MOUSE,0.255089,NaN,NaN,0.255089,0.359192
NUDC2_MOUSE,NaN,NaN,NaN,NaN,0
NUDC_MOUSE,0.17418,0.99229,0,0.17418,0.180764
NUDT5_MOUSE,0.77094,0.77094,0,0.77094,NaN
NUDT7_MOUSE,0.72606,0.7421,0.0663025406451367,0.72606,0.080387
NUDT8_MOUSE,0.090521,0.09052,0,0.090521,NaN
NUP43_MOUSE,NaN,NaN,NaN,NaN,0
NUP54_MOUSE,0.097553,0.09755,0,0.097553,NaN
NUP93_MOUSE,0.029502,NaN,NaN,0.029502,NaN
NUP98_MOUSE,NaN,NaN,NaN,NaN,0
NXP20_MOUSE,0.559826,NaN,NaN,0.559826,0.175825
NXPH1_MOUSE,NaN,NaN,NaN,NaN,0
OASL1_MOUSE,0.125635,0.24773,0,0.125635,0.172668
OAT_MOUSE,1.145204,0.94143,0.302275282390076,1.145204,0.292509
OCAD1_MOUSE,0.661917,0.60282,0.235547123240057,0.661917,0.083571
OCAD2_MOUSE,0.664559,0.66456,0,0.664559,NaN
OCTC_MOUSE,1.482931,1.38238,0.147075071796685,1.482931,0.293166
ODB2_MOUSE,0.12234,0.1331,0.0491788206446637,0.12234,0.025028
ODBA_MOUSE,0.239871,0.19599,0.0980416733843318,0.239871,0.048528
ODBB_MOUSE,0.041984,0.133215,0.0881412984297877,0.041984,0.049732
ODC_MOUSE,0.364653,0.40186,0,0.364653,0.052623
ODO1_MOUSE,0.399968,0.44499,0.0623785900449826,0.399968,0.10611
ODO2_MOUSE,0.097399,0.14393,0.0442444421820414,0.097399,0.074134
ODP2_MOUSE,0.055383,0.10673,0.0761445989154845,0.055383,0.046316
ODPAT_MOUSE,NaN,NaN,NaN,NaN,0
ODPA_MOUSE,0.043679,0.1168,0.0852832558391775,0.043679,0.034722
ODPB_MOUSE,0.199776,0.21715,0.027710186863318,0.199776,0.041105
ODPX_MOUSE,0.072248,0.081065,0.043355,0.072248,0.062576
ODR4_MOUSE,0.227936,0.21578,0.114100204596175,0.227936,0.32235
OGFR_MOUSE,0.761558,0.76156,0,0.761558,NaN
OGT1_MOUSE,NaN,NaN,NaN,NaN,0
OLA1_MOUSE,0.143358,0.17675,0.251273341002259,0.143358,0.105226
OPA1_MOUSE,0.206002,0.30187,0.143052424846002,0.206002,0.075958
OPA3_MOUSE,0.177995,0.17799,0,0.177995,NaN
OPLA_MOUSE,0.406993,0.44444,0.0617156506568634,0.406993,0.112742
ORNT1_MOUSE,0.269835,0.25639,0.0161267578886768,0.269835,0.027845
ORN_MOUSE,0.390005,NaN,NaN,0.390005,0.12109
OSBL1_MOUSE,0.375309,0.42008,0,0.375309,0.063313
OSBL8_MOUSE,0.058734,5.08938,4.44368,0.058734,0.045029
OSBL9_MOUSE,0.571061,0.57106,0,0.571061,NaN
OSBP1_MOUSE,0.165401,0.28762,0,0.165401,0.192894
OSGEP_MOUSE,0.166006,0.11407,0,0.166006,0.073446
OST48_MOUSE,0.094021,0.08709,0.0663351895101457,0.094021,0.009806
OSTC_MOUSE,0.114604,0.1146,0,0.114604,NaN
OSTF1_MOUSE,0.235842,0.46985,0,0.235842,0.330936
OTC_MOUSE,0.133476,0.1577,0.0184183806019965,0.133476,0.032236
OTU6B_MOUSE,0.59484,NaN,NaN,0.59484,NaN
OTUB1_MOUSE,0.465137,0.50028,0.59764731227488,0.465137,0.082741
OXND1_MOUSE,0.492275,0.49228,0,0.492275,NaN
OXSM_MOUSE,0.132388,0.15346,0.0511273877290831,0.132388,0.028696
OXSR1_MOUSE,0.212064,0.43623,0.22501,0.212064,0.001188
P20D1_MOUSE,0.240787,0.25822,0.113675879174618,0.240787,0.185516
P5CR3_MOUSE,0.267126,0.09232,0.0396332158675018,0.267126,0.247214
PA1B2_MOUSE,0.112857,0.23539,0.06501,0.112857,0.081346
PA1B3_MOUSE,0.102749,NaN,NaN,0.102749,NaN
PA2G4_MOUSE,0.160581,0.18884,0.0430601308566028,0.160581,0.038325
PABP1_MOUSE,0.249019,0.28547,0.0411797189888421,0.249019,0.077287
PACN2_MOUSE,0.313934,0.49971,0.248805840616735,0.313934,0.082856
PACN3_MOUSE,0.186883,0.201665,0.0576578964128071,0.186883,0.046399
PAFA2_MOUSE,0.377,0.38629,0,0.377,0.013133
PAG15_MOUSE,0.147821,0.09639,0.0358,0.147821,0.022103
PAHX_MOUSE,4.092161,3.360885,2.28064605364114,4.092161,2.638727
PAIP1_MOUSE,0.264187,0.19505,0,0.264187,0.097778
PAIRB_MOUSE,0.34141,0.509015,0.207958684952618,0.34141,0.079595
PAK2_MOUSE,NaN,NaN,NaN,NaN,0
PAK3_MOUSE,0.418131,0.41813,0,0.418131,NaN
PALMD_MOUSE,NaN,NaN,NaN,NaN,0
PAPS2_MOUSE,0.303086,0.3771,0.0890785223496663,0.303086,0.187956
PAQR9_MOUSE,1.53822,1.53822,1.04741,1.53822,1.481266
PAR12_MOUSE,NaN,NaN,NaN,NaN,0
PARK7_MOUSE,0.252851,0.31409,0.0962231108206339,0.252851,0.05388
PARL_MOUSE,0.159008,0.15901,0,0.159008,NaN
PARP1_MOUSE,0.283641,0.541135,0.023265,0.283641,0.331247
PARP9_MOUSE,0.545128,0.54513,0.789764447299794,0.545128,0.07996
PARVA_MOUSE,1.244472,0.3482,0,1.244472,1.588571
PAXI_MOUSE,0.79637,0.33132,0,0.79637,0.158698
PBLD1_MOUSE,0.234184,0.23307,0.0638354674456137,0.234184,0.057926
PBLD2_MOUSE,0.344218,0.35244,0.0700916424689848,0.344218,0.074731
PCBP1_MOUSE,0.453343,0.5626,0.130988701711254,0.453343,0.066962
PCBP2_MOUSE,0.129293,0.485485,0.246748740675611,0.129293,0.189862
PCCA_MOUSE,0.09472,0.11421,0.0419842444733736,0.09472,0.06013
PCCB_MOUSE,0.118548,0.15353,0.0391680010212418,0.118548,0.025818
PCKGC_MOUSE,4.152908,3.42832,2.85881245779432,4.152908,2.820076
PCLI1_MOUSE,2.886866,2.88687,0,2.886866,NaN
PCMD1_MOUSE,0.82394,NaN,NaN,0.82394,NaN
PCNA_MOUSE,0.406173,NaN,NaN,0.406173,NaN
PCP_MOUSE,NaN,NaN,NaN,NaN,0
PCY1A_MOUSE,0.084121,0.692015,0.061705,0.084121,0.113975
PCY2_MOUSE,0.323456,0.55084,0.150066957775521,0.323456,0.223474
PCYOX_MOUSE,0.330081,0.54528,0.152319209635555,0.330081,0.22299
PDC6I_MOUSE,0.549116,0.68415,0.162949495488633,0.549116,0.123833
PDCD4_MOUSE,1.060586,NaN,NaN,1.060586,0.437831
PDCD5_MOUSE,0.469089,0.41313,0,0.469089,0.079132
PDCD6_MOUSE,0.575233,0.57523,0,0.575233,NaN
PDE12_MOUSE,0.263325,0.26333,0,0.263325,NaN
PDIA1_MOUSE,0.423001,0.46364,0.0571192878106861,0.423001,0.122975
PDIA3_MOUSE,0.413955,0.39382,0.0348220163689583,0.413955,0.104607
PDIA4_MOUSE,0.434378,0.41796,0.0856475210616162,0.434378,0.101275
PDIA5_MOUSE,0.084804,0.10721,0.0299845580257572,0.084804,0.018558
PDIA6_MOUSE,0.402343,0.44672,0.0716668701702537,0.402343,0.097248
PDIP2_MOUSE,0.675988,0.47622,0,0.675988,0.258044
PDK1_MOUSE,0.7125,0.26614,0,0.7125,0.631251
PDLI1_MOUSE,0.004368,0.312595,0.079405,0.004368,0.000342
PDLI5_MOUSE,0.388227,0.682485,0.198385,0.388227,0.081792
PDS5B_MOUSE,0.171741,NaN,NaN,0.171741,0.212904
PDXD1_MOUSE,0.590269,0.59027,0,0.590269,NaN
PDXK_MOUSE,0.206199,0.21908,0.0348584050122779,0.206199,0.021874
PDZ11_MOUSE,NaN,0.00019,0,NaN,0
PEBP1_MOUSE,0.2081,0.22643,0.0200710242887601,0.2081,0.033231
PECR_MOUSE,0.263259,0.25666,0.119878568793592,0.263259,0.046553
PEDF_MOUSE,NaN,NaN,NaN,NaN,0
PEF1_MOUSE,0.862117,NaN,NaN,0.862117,0.574085
PEMT_MOUSE,0.282902,0.2829,0.0540880187171799,0.282902,0.001359
PEPD_MOUSE,0.405145,0.81002,0,0.405145,0.572577
PEPL1_MOUSE,0.255505,0.25551,0,0.255505,NaN
PEX12_MOUSE,0.285777,NaN,NaN,0.285777,NaN
PEX14_MOUSE,0.440693,0.367115,0.121988988514333,0.440693,0.004648
PEX16_MOUSE,0.497576,0.49758,0,0.497576,NaN
PEX1_MOUSE,0.260964,0.31298,0,0.260964,0.000994
PEX26_MOUSE,0.360783,0.36078,0,0.360783,NaN
PEX3_MOUSE,0.318758,0.31228,0.0594542866410825,0.318758,0.014288
PEX5_MOUSE,0.197632,NaN,NaN,0.197632,0.230329
PEX6_MOUSE,0.1448,0.261335,0.010455,0.1448,0.146164
PEX7_MOUSE,0.433621,NaN,NaN,0.433621,NaN
PFKAL_MOUSE,0.345009,0.26562,0.14677,0.345009,0.095294
PFKAM_MOUSE,0.526604,0.89463,0,0.526604,0.475899
PG12B_MOUSE,0.48272,0.48272,0.13823,0.48272,0.195491
PGAM1_MOUSE,0.211866,0.23865,0.0226437373240373,0.211866,0.049793
PGAM5_MOUSE,0.321218,0.32122,0,0.321218,NaN
PGAP1_MOUSE,0.083502,NaN,NaN,0.083502,NaN
PGBM_MOUSE,0.057557,0.10013,0.0932543947704343,0.057557,0.04568
PGDH_MOUSE,1.349183,1.34918,0,1.349183,NaN
PGES2_MOUSE,0.206223,0.20714,0.386369012142537,0.206223,0.02632
PGGHG_MOUSE,0.107777,0.10778,0,0.107777,NaN
PGH1_MOUSE,0.174149,0.24679,0,0.174149,0.242106
PGK1_MOUSE,0.194838,0.18267,0.0404318636721089,0.194838,0.04827
PGM1_MOUSE,0.201981,0.236,0.0159621798010172,0.201981,0.047905
PGM2_MOUSE,0.119212,NaN,NaN,0.119212,NaN
PGP_MOUSE,0.182703,0.26021,0.0740131097996985,0.182703,0.106464
PGRC1_MOUSE,0.530255,0.54812,0.149076528266525,0.530255,0.140345
PGRC2_MOUSE,0.331727,0.331725,0.139345,0.331727,0.197062
PGS1_MOUSE,1.826037,0.31942,0,1.826037,2.545828
PGS2_MOUSE,0.29937,NaN,NaN,0.29937,NaN
PGTA_MOUSE,0.154353,0.22278,0,0.154353,0.060895
PH4H_MOUSE,1.295154,1.11183,0.277266581570877,1.295154,0.382211
PHB2_MOUSE,0.113938,0.12061,0.0159119195573633,0.113938,0.015289
PHB_MOUSE,0.121461,0.13479,0.0460387168919946,0.121461,0.016329
PHF5A_MOUSE,0.689915,0.68992,0,0.689915,NaN
PHKG2_MOUSE,0.05749,0.05749,0,0.05749,NaN
PHLD_MOUSE,0.775654,NaN,NaN,0.775654,NaN
PHOCN_MOUSE,NaN,NaN,NaN,NaN,0
PHP14_MOUSE,0.220792,0.17911,0,0.220792,0.058953
PHS2_MOUSE,0.100194,0.14015,0,0.100194,0.056505
PHS_MOUSE,0.257227,0.263045,0.0428740972370135,0.257227,0.058159
PHYD1_MOUSE,0.331525,0.331525,0.033615,0.331525,0.047533
PI42A_MOUSE,0.120487,NaN,NaN,0.120487,NaN
PI4KA_MOUSE,0.277675,0.277675,0.057555,0.277675,0.081401
PICAL_MOUSE,0.30359,0.26433,0.285615660790666,0.30359,0.344818
PIGR_MOUSE,0.601134,9.39598,0,0.601134,0.773506
PIGS_MOUSE,0.23834,0.23834,0,0.23834,NaN
PIGT_MOUSE,0.065702,NaN,NaN,0.065702,NaN
PIMT_MOUSE,0.099211,0.16607,0,0.099211,0.094559
PIN1_MOUSE,0.443739,NaN,NaN,0.443739,0.489862
PIN4_MOUSE,0.746385,0.74639,0,0.746385,NaN
PIPNA_MOUSE,0.351145,0.28789,0.06326,0.351145,NaN
PIPNB_MOUSE,0.350058,0.35006,0.02916,0.350058,0.04124
PIR_MOUSE,NaN,NaN,NaN,NaN,0
